Date,Open,High,Low,Close,Volume,Open Interest
16/10/2008,54,56.4,48,50.42,2717000,27722750
17/10/2008,51.98,53.5,47.8,48.71,1861000,27225500
20/10/2008,50.8,51.56,46.48,48.8,2386000,27792875
21/10/2008,50,51.2,48.64,49.82,2627500,26923750
22/10/2008,48.02,49.4,45,45.76,2864000,22091500
23/10/2008,42.02,43.8,38.4,39.15,3147500,19613750
24/10/2008,36.82,38.2,31.67,32.44,3611000,16619625
27/10/2008,32,35.4,25.3,27.91,3489500,11832000
28/10/2008,29.8,31.2,29.59,30.25,668000,11959500
29/10/2008,30.76,32.32,28.47,31.02,2889000,9158750
31/10/2008,32.1,34.76,30.42,33.26,3169000,22984000
03/11/2008,36.05,40,36.05,36.85,5033500,27183000
04/11/2008,36,39.19,34.61,38.61,2842500,28294375
05/11/2008,40.2,40.2,34.7,35.34,2824000,28506875
06/11/2008,34.04,34.04,29.83,31.2,3770500,28411250
07/11/2008,31.2,32.1,29.34,31.31,2977000,28868125
10/11/2008,31.9,33.97,31.23,33.8,2192500,28853250
11/11/2008,33.1,33.4,30.25,30.53,2116000,29577875
12/11/2008,30.2,30.6,28.64,29.69,2703500,29161375
14/11/2008,30.25,30.6,26.12,26.46,3230000,32948125
17/11/2008,26.06,28.2,25.34,27.78,2192000,33062875
18/11/2008,27.2,28.79,26.42,27.11,2732500,33966000
19/11/2008,27.56,28.29,26.22,26.51,2360500,31037750
20/11/2008,25.6,25.94,24.63,24.97,2391000,29378125
21/11/2008,25,26.8,24.85,26.55,2414000,26313875
24/11/2008,26.62,27.6,25.94,26.69,2621500,22108500
25/11/2008,27.5,27.82,26.3,26.88,2685000,16056500
26/11/2008,27.44,28.4,26.94,28.1,3425500,10380625
01/12/2008,27.38,27.5,25.64,25.99,1392000,29949750
02/12/2008,25,25.56,24.6,25.1,2254000,31583875
03/12/2008,25.78,26.6,25.26,26.37,3030500,36441625
04/12/2008,26.6,30.3,26.4,29.85,3052000,38634625
05/12/2008,30,31.64,30,30.45,5193500,32637875
08/12/2008,32.24,33.22,29.42,29.87,2899500,30933625
10/12/2008,30.7,33.62,28.82,32.37,3000500,31212000
11/12/2008,33.03,34.36,31.31,31.96,2467000,31813375
12/12/2008,30,30.8,29.2,30.45,2461000,33171250
15/12/2008,31.2,32.39,31.05,31.51,1514500,33266875
16/12/2008,31.02,33.3,30.71,32.73,3322500,32181000
17/12/2008,33.17,33.94,31.93,32.39,2952500,34095625
18/12/2008,32.8,35.6,31.76,34.79,2894000,34365500
19/12/2008,34.41,37.32,34.23,35.92,4279000,31490375
22/12/2008,36,38.01,35.44,37.36,4301500,22552625
23/12/2008,36.85,36.86,34.3,35.03,4865500,14904750
24/12/2008,34.48,34.48,31.62,31.82,3691500,8049500
26/12/2008,31.6,32.54,30.56,30.8,1212500,33985125
29/12/2008,30,30.6,28.22,29.3,2750000,33781125
30/12/2008,29.98,30.98,29.73,30.74,1697500,33611125
31/12/2008,31.12,31.98,30.86,31.26,1711500,33963875
01/01/2009,31.34,34.39,31.2,33.62,1682500,33978750
02/01/2009,34.6,35.88,33.37,34.55,2930500,35574625
05/01/2009,35.1,35.69,34.22,35.22,2660000,37091875
06/01/2009,34.73,36.87,34.73,36.64,3003500,38201125
07/01/2009,37.11,37.13,33.26,34.12,2230000,36696625
09/01/2009,33.44,33.44,30.8,31.76,3905000,38951250
12/01/2009,31.2,32.18,29.8,30.4,2068500,38375375
13/01/2009,30.39,31.2,29.6,30.41,1948500,39480375
14/01/2009,30.85,31.25,30.1,30.83,1463000,39848000
15/01/2009,29.7,30.38,28.62,29.74,2087000,39794875
16/01/2009,30.56,30.56,29.5,30.34,1617000,40477000
19/01/2009,30.01,30.03,29.1,29.68,1500000,40757500
20/01/2009,28.83,29.48,28.6,28.76,2156500,37884500
21/01/2009,28.05,29.68,27.4,27.76,4496500,30733875
22/01/2009,28.09,28.4,26.21,26.42,4377500,22573875
23/01/2009,26.42,27.94,25.82,26.89,3321000,18604375
27/01/2009,27,28.32,26.82,28.03,1340000,16904375
28/01/2009,28.63,29.56,28.63,29.3,2462500,12097625
29/01/2009,30.13,30.45,28.8,30.4,2125000,10081000
30/01/2009,28.6,29,27.6,28.64,2402500,31573250
02/02/2009,27.8,28.2,26.93,27.3,1227500,31420250
03/02/2009,27.6,27.79,25.86,26.13,3281500,33481500
04/02/2009,26.4,27.15,26,26.35,2234000,33770500
05/02/2009,26.48,26.48,25.07,25.59,2931000,35734000
06/02/2009,25.94,27.56,25.94,27.02,3177000,37782500
09/02/2009,27.76,28.2,26.81,27.73,2383000,39189250
10/02/2009,27.4,28.02,26.93,27.24,1998500,40171000
11/02/2009,27,27.2,26.26,26.81,2166500,42523375
12/02/2009,26.6,27.28,26.4,27.01,1882000,42325750
13/02/2009,27.34,27.72,27,27.48,2137500,43551875
16/02/2009,27.6,28.35,26.6,26.94,4092000,43027000
17/02/2009,26.23,26.8,25.75,26.01,4140500,39244500
18/02/2009,25.68,26.82,25.68,26.57,2033500,37642250
19/02/2009,26.4,27.19,26.24,26.82,2494000,33789625
20/02/2009,26,26.98,25.92,26.74,2418000,30889000
24/02/2009,26.05,26.76,25.94,26.43,5351500,21696250
25/02/2009,26.9,28.29,26.64,28.12,5174000,14430875
26/02/2009,28.1,30.03,27.75,30,6249000,9500875
27/02/2009,29.79,30.89,28.22,29.34,2664500,51688500
02/03/2009,29.18,30.3,28,28.59,2271000,54723000
03/03/2009,28.61,29.53,27.48,27.86,1563500,53057000
04/03/2009,28.34,28.71,27.3,28.32,1224500,52649000
05/03/2009,28.6,29.03,27.47,27.63,1583500,51535500
06/03/2009,27.12,27.75,26.9,27.59,1126000,51025500
09/03/2009,27.5,27.85,26.85,27.15,669000,50728000
12/03/2009,27.73,29.08,27.55,28.9,1314500,52079500
13/03/2009,29.72,32.46,29.72,32.1,2310500,54706000
16/03/2009,32.48,33.7,32.26,33.06,1851500,52105000
17/03/2009,33.02,34.55,32.25,34.3,2772000,54604000
18/03/2009,34.48,35.97,34.43,34.88,2333500,49852500
19/03/2009,35.16,35.84,33.44,34.18,2022000,49087500
20/03/2009,34.05,34.64,31.86,32.22,3691000,43452000
23/03/2009,32.82,34.32,32.82,33.38,3551000,38114000
24/03/2009,33.79,34.28,32.33,32.54,2992500,29333500
25/03/2009,32.64,32.64,31.07,32.14,1809500,24786000
26/03/2009,32.4,35.68,31.86,35.15,2540500,16082000
27/03/2009,33.54,38.48,33.53,37.68,4564000,55173500
30/03/2009,36.99,37.2,33.82,34.41,2904000,55547500
31/03/2009,34.8,37,34.7,35.89,3462500,55649500
01/04/2009,35.88,36.9,35,35.99,3452500,61336000
02/04/2009,36.8,41.28,36.7,40.27,5357000,56873500
06/04/2009,42.43,42.44,39.2,41.41,3451500,49555000
08/04/2009,40,44.13,38.7,43.39,4079000,50855500
09/04/2009,43.95,45.7,42.52,43.84,2545000,51119000
13/04/2009,46.2,49.38,45.11,48.49,2156000,52997500
15/04/2009,47.2,56.82,46.47,55.03,4170000,52827500
16/04/2009,55,56.6,47.23,47.75,3807500,50082000
17/04/2009,48.4,50.73,45.05,46.73,2656000,50736500
20/04/2009,46.64,49.5,46.05,48.67,2761500,51034000
21/04/2009,47.41,48.27,45.28,46.55,2766000,44616500
22/04/2009,46.8,47.94,45.42,46.3,1887500,43996000
23/04/2009,47.1,49.68,45.95,49.09,3086500,40400500
24/04/2009,49.28,50.96,46.71,50.58,3708000,33762000
27/04/2009,49.99,51.82,47.92,49.1,3419500,30829500
28/04/2009,49.3,49.59,45.45,45.96,2479500,20400000
29/04/2009,47,49,44.44,48.78,2823000,11432500
04/05/2009,49.2,51.49,48.46,51.03,2311500,42415000
05/05/2009,51.35,54.96,50.2,53.95,2960000,39822500
06/05/2009,53.8,54.52,51.7,51.94,1939500,41335500
07/05/2009,52.56,54.78,52.45,53.64,1609000,43868500
08/05/2009,53.32,54.1,51,52.76,1509500,45441000
11/05/2009,53.12,53.26,49.49,50.71,1572000,45857500
12/05/2009,50.11,52.88,48.57,52.58,1804500,46784000
13/05/2009,52.9,53.38,50.92,52.04,1211000,46835000
14/05/2009,50.05,51.95,50,51.35,1110500,46180500
15/05/2009,51.32,54.21,51.32,52.49,1240500,46818000
18/05/2009,57.73,62.4,57.73,61.49,39500,46826500
19/05/2009,64,64.34,56.44,61.16,1721500,45917000
20/05/2009,60.4,74.48,60,72.17,3171500,47753000
21/05/2009,70.54,74.79,69.26,70.73,3605500,36915500
22/05/2009,70.23,72.85,67.23,69.41,2905000,35071000
25/05/2009,69.4,70.4,67.88,69.27,1575500,28687500
26/05/2009,68.6,69.76,64.5,65.22,1339500,27344500
27/05/2009,67,69.6,66.38,68.96,1868500,18700000
28/05/2009,68.94,69.94,65.75,66.54,1658500,13889000
29/05/2009,66.6,69.84,65.23,66.94,3080500,42279000
01/06/2009,67.6,68.42,66.12,67.28,1314000,42602000
02/06/2009,67.6,71.4,66.8,70.16,2829000,45407000
03/06/2009,72.06,75.61,71.1,72.14,3070500,41403500
04/06/2009,71,74.4,70.85,73.78,1450500,41514000
05/06/2009,74.2,80.36,73.06,77.12,3568000,41361000
08/06/2009,77.46,79.61,71.25,72,2284000,40919000
09/06/2009,71.2,74.18,69.44,73.56,2020000,43647500
10/06/2009,74.8,76.36,71.78,72.29,1524500,44540000
11/06/2009,72.38,75.98,70.32,73.92,2319000,45245500
12/06/2009,74.16,74.42,69.71,70.97,1851000,42500000
15/06/2009,69.8,70.09,66.72,68.15,1533500,42466000
16/06/2009,65.8,70.49,65.73,69.81,1848500,39091500
17/06/2009,68.8,70.15,63.28,64.34,1441500,39967000
18/06/2009,64.03,66.9,63.7,65.4,1822000,35088000
19/06/2009,66.22,69.58,66.22,69.24,1802500,29724500
22/06/2009,69.64,70.51,66.06,66.66,1967000,23579000
23/06/2009,65,69.74,64.72,68.8,2297000,19720000
24/06/2009,69.6,72.15,68.74,71.67,1753000,15444500
25/06/2009,72.5,72.52,66.94,67.44,2123500,6315500
26/06/2009,68.16,68.47,65.5,67.92,2463500,36762500
29/06/2009,66.6,66.79,61.89,62.34,4741500,40600250
30/06/2009,63.4,63.4,57,57.65,5094000,45181750
01/07/2009,58.68,60.36,57.2,59.47,4000500,45300750
02/07/2009,59.8,59.89,56.61,58.68,3480500,46057250
03/07/2009,57.4,60.7,57.4,60.07,3590000,44149000
06/07/2009,60.16,61.45,55.2,56.3,3761000,43226750
07/07/2009,56,57.09,54.07,56.04,3340000,42780500
08/07/2009,55,58.54,53.72,56.06,5087500,45092500
09/07/2009,55.58,56.8,53.02,54.38,3042000,47570250
10/07/2009,54.6,57,53,53.76,3088000,46014750
13/07/2009,53,53.84,50.57,52.27,1853000,44973500
14/07/2009,53.76,55.1,53.26,54.47,1814000,46031750
15/07/2009,54.96,58.2,54.42,57.74,2620500,42670000
16/07/2009,58.6,61.6,58.25,58.96,3188000,40740500
17/07/2009,59.6,63.62,59.6,63.2,3433500,42364000
20/07/2009,63.98,65.96,61.71,65.46,3180500,42419250
21/07/2009,65,66.96,63.28,65.16,3608000,37281000
22/07/2009,64.4,67.94,63.8,64.7,3634500,33983000
23/07/2009,65.89,68.56,65.8,68.19,2487000,33966000
24/07/2009,68.76,75.74,68,74.82,7240000,36486250
27/07/2009,74.38,77.87,71.31,75.48,6047000,32827000
28/07/2009,77.16,85.08,77.16,82.89,8577000,29550250
29/07/2009,81.98,81.98,75.27,78.7,6066500,16269000
30/07/2009,78.57,80.63,77.24,79.12,2599500,9860000
31/07/2009,79.6,84.07,79,83.44,6776000,45951000
03/08/2009,83.88,86.92,83.38,86.34,4598500,46431250
04/08/2009,86.78,93.56,86.4,88.07,10779000,42138750
05/08/2009,88.6,90.8,86.6,89.79,6084500,41539500
06/08/2009,88.8,89.34,82.22,83.14,5044000,38190500
07/08/2009,82.1,84.74,79.4,82.81,7346500,38704750
10/08/2009,83.72,84.4,78.42,79.96,5367000,39542000
11/08/2009,80,86.68,78.93,85.39,7553500,39707750
12/08/2009,84.21,89.8,82.34,89.26,8204500,41509750
13/08/2009,90.74,94.63,88.81,94.23,8053000,38989500
14/08/2009,94.42,94.74,91.64,92.62,6025500,36188750
17/08/2009,91.17,91.68,85.71,86.59,5596000,28419750
18/08/2009,86.3,89.04,84,87.8,5834500,28840500
19/08/2009,87.7,88,84.5,85.7,4298500,27370000
20/08/2009,86.38,87.97,85.2,85.85,3798500,27710000
21/08/2009,85.06,87.39,84.5,86.66,5276000,25130250
24/08/2009,87.76,92.24,87.02,91.81,5262000,25886750
25/08/2009,91.01,98.39,90.8,97.86,8574500,22814000
26/08/2009,98.16,100.74,96.27,99.21,6487500,17378250
27/08/2009,98.45,99.1,96.56,97.27,3654000,9464750
28/08/2009,96,97.74,94.1,95.81,4735000,50842750
31/08/2009,94.6,97,93.63,95.53,5634500,53754000
01/09/2009,95.05,103,93.86,100.62,12089500,58854000
02/09/2009,99.6,103.77,99.09,100.95,7154500,60073750
03/09/2009,101.44,104.18,99.9,100.3,4818000,61238250
04/09/2009,100.45,102.08,97.8,101.11,5893500,59211000
07/09/2009,101.6,111.06,100.8,109.59,9442500,62232750
08/09/2009,110,112.2,107.32,110.5,8191000,62513250
09/09/2009,108.97,110.34,107.23,108.71,3879000,60792000
10/09/2009,109.88,113.26,109.2,110.65,6729000,61234000
11/09/2009,111.38,111.76,106.8,109.15,5014000,59865500
14/09/2009,108.46,111.2,106.7,110.69,6995500,53830500
15/09/2009,111.06,113.34,110.4,112.69,3742500,54931250
16/09/2009,113.98,121.36,112.92,120.72,9636500,55713250
17/09/2009,121.49,123,118.74,120.52,6381500,49652750
18/09/2009,119.4,121,117.55,119.81,5032000,45330500
22/09/2009,119.8,124.58,119.5,123.48,6774500,38989500
23/09/2009,123.54,124.08,120.88,121.44,4450500,25674250
24/09/2009,120.06,122.17,118.93,120.85,5228500,12686250
25/09/2009,116.2,118.52,114.8,115.96,3101500,49610250
29/09/2009,118.48,119.58,115.02,115.63,1731000,49856750
30/09/2009,115.6,117.85,114.42,117.29,3501500,51012750
01/10/2009,116.8,117.18,113.45,114.15,3046500,52670250
05/10/2009,113.16,113.52,110.23,110.67,2280500,51556750
06/10/2009,111.44,112.08,106.22,111.07,4543000,50128750
07/10/2009,112.8,113.84,109.68,110.37,3435000,49852500
08/10/2009,111.11,117.98,110.7,115.79,5905500,49015250
09/10/2009,112.91,115.7,105.62,106.32,8853500,67460250
12/10/2009,107,108.18,104.8,107.2,4119500,71935500
14/10/2009,108.27,112.08,108,111.1,6801500,77269250
15/10/2009,111.4,113.57,108.6,110.28,5078500,79194500
16/10/2009,110.8,111.76,108.6,110.92,3268000,80269750
17/10/2009,111.21,111.21,109.21,110.05,479000,80588500
20/10/2009,109.2,114.6,109.2,112.46,6937000,78374250
21/10/2009,111.8,113.14,107.4,108.71,4805000,76287500
22/10/2009,107.8,109.73,104.86,106.15,5476000,69487500
23/10/2009,107.9,108.72,105,105.84,5400000,62398500
26/10/2009,106.16,110.77,103.77,107.98,8067500,55313750
27/10/2009,109.2,112.89,108,109.72,10139500,42746500
28/10/2009,109.2,114.2,107.74,112.3,6660000,31994000
29/10/2009,109.4,112.5,106.55,111.05,6428000,19418250
30/10/2009,111.54,113.87,108.23,110.74,5486500,59155750
03/11/2009,110.21,114.76,108.34,109.17,5291000,59742250
04/11/2009,110.81,113.5,107.71,112.95,5177500,60167250
05/11/2009,112.4,115.2,110.11,114.48,4707500,62305000
06/11/2009,115.6,116.96,112.47,113.26,5072500,64353500
09/11/2009,113.96,116.18,112.3,115.64,3705000,64438500
10/11/2009,116.5,120.78,115.2,118.22,7672000,67842750
11/11/2009,119.2,125.1,118.69,123.5,8010000,75679750
12/11/2009,123,125.8,121.21,122.29,7534500,76198250
13/11/2009,122,123.98,121.21,122.79,3504000,76759250
16/11/2009,123.2,127.09,123.2,125.93,4428500,70966500
17/11/2009,126.54,127.6,123,125.22,6283500,64459750
18/11/2009,125.2,129.52,124.81,128.94,4558500,63282500
19/11/2009,128.82,130.98,125.99,126.89,4569500,61684500
20/11/2009,126.54,129.39,124.77,128.53,3926500,59818750
23/11/2009,128.75,130.25,128.02,129.38,3543500,51089250
24/11/2009,129.17,132.4,129,129.76,5039000,43966250
25/11/2009,129.8,131.16,128.22,128.85,3925500,29469500
26/11/2009,128.45,129.38,122.04,126.67,6145500,19129250
27/11/2009,124.03,126.39,121,124.78,5334000,61017250
30/11/2009,125.6,132.53,125.6,131.54,6298000,62696000
01/12/2009,132.4,139.74,132.4,139.1,7214000,68429250
02/12/2009,142.4,146.8,141.24,144.7,8014000,72823750
03/12/2009,145.01,145.36,140.02,140.87,5114500,71638000
04/12/2009,140.8,143.29,139.02,141.47,3941000,71731500
07/12/2009,141.5,143.97,139.6,140.5,3471500,71383000
08/12/2009,140.4,144.78,139.88,144.4,4580500,72666500
09/12/2009,143.54,145.33,142.48,143.42,4029500,72573000
10/12/2009,143.88,144.16,141.89,142.57,2317500,73342250
11/12/2009,144.4,144.88,140.8,142.05,3111500,71795250
14/12/2009,141.6,143.76,141.1,142.06,2580000,72101250
15/12/2009,142,143.13,137.03,137.53,4137500,69202750
16/12/2009,136.99,141.6,136.99,141.03,5707000,65135500
17/12/2009,140.98,142.66,139.5,141.68,4260500,60039750
18/12/2009,141.3,147.46,141.3,145.94,6885500,58110250
21/12/2009,146.7,148.7,144.11,144.59,4724000,51884000
22/12/2009,145.79,146.3,143.7,144.44,2652500,49529500
23/12/2009,145.6,149.74,144.5,149.33,4508500,46724500
24/12/2009,150.33,157.28,149.11,155.63,7369500,46431250
29/12/2009,169.67,169.67,154.2,157.26,5449500,37553000
30/12/2009,157.05,159.17,156.28,157.48,6767500,28411250
31/12/2009,158.6,160.16,157.4,158.35,5263000,21441250
04/01/2010,158.5,163.49,156.4,162.91,7019500,67413500
05/01/2010,164.61,165.85,160.26,161.06,6532500,66419000
06/01/2010,162.81,162.95,159.01,160.76,4518500,66716500
07/01/2010,161.15,161.76,155.11,156.16,6273500,70244000
08/01/2010,156.8,159.58,155.62,156.88,4880000,69763750
11/01/2010,157.99,158.75,155.45,156.52,2641000,70524500
12/01/2010,156.68,157.8,154.61,155.77,4322000,69836000
13/01/2010,154.76,157.7,153.52,156.56,5267000,68714000
14/01/2010,157.6,157.6,155.04,155.62,2058500,70133500
15/01/2010,156.8,159.97,154.2,158.84,6208500,68892500
18/01/2010,157.6,161.48,156.3,160.72,6311000,67473000
19/01/2010,159.12,162.15,146.6,159.41,3599500,66725000
20/01/2010,159.6,160.8,158.4,159.59,3122000,69844500
21/01/2010,158.4,159.57,154.02,154.59,4023000,66376500
22/01/2010,152,155.94,149.62,153.97,5403500,58475750
25/01/2010,152.7,156.2,152.2,153.34,4636000,47774250
27/01/2010,151,152.25,140.8,142.25,7153500,29988000
28/01/2010,144.4,146.8,141.4,142.22,6985000,15206500
29/01/2010,140.6,141.48,133.45,138.24,6787000,61157500
01/02/2010,138,143.88,134.84,143.25,7960000,63920000
02/02/2010,144.33,146.33,139.7,140.42,6652500,64591500
03/02/2010,141.82,144.8,140.6,143.69,4225000,64447000
04/02/2010,141.64,142.96,136.42,136.94,5091000,65033500
05/02/2010,133,135.2,130.8,133.94,5365500,62721500
06/02/2010,134.04,136,134.04,135.62,710000,62568500
08/02/2010,135.2,136.8,128.42,134.1,5667500,62339000
09/02/2010,134.2,136.96,132.39,134.94,4086500,62462250
10/02/2010,135.74,136.94,133.01,133.67,4634500,61425250
11/02/2010,134.5,137.96,134.21,137.13,3962500,60949250
15/02/2010,138.2,139.94,135.64,136.27,4817500,61038500
16/02/2010,137.56,141.58,137.31,140.54,3647000,59500000
17/02/2010,142.35,143.93,141.01,141.9,3991000,56499500
18/02/2010,142.42,143.5,140.28,141.64,4803500,51437750
19/02/2010,141.32,142,137.13,139.66,4125000,49504000
22/02/2010,141.4,142.81,140.11,140.75,4043500,40706500
23/02/2010,141.1,142.42,139.01,139.74,4847000,32474250
24/02/2010,139.2,139.62,135.05,137.02,6138000,15240500
25/02/2010,137.05,137.1,132.04,133.46,4580500,8891000
26/02/2010,133.4,143.02,132.81,141.72,10869500,49546500
02/03/2010,147.2,160.4,146.5,158.95,13652000,58271750
03/03/2010,160.4,161.77,157.62,160.7,9376500,59410750
04/03/2010,160.4,178.89,158.99,161.82,10456500,61909750
05/03/2010,161.96,162.36,158,158.49,7842000,58726500
08/03/2010,160.98,162.8,157.84,158.55,6516000,62755500
09/03/2010,155,155.94,152.4,154.04,20639500,76806000
10/03/2010,171.4,171.4,154.59,155.38,9077500,75195250
11/03/2010,155.25,155.98,153.15,154,4118000,76325750
12/03/2010,154.3,155.54,152.1,152.39,4518500,75798750
15/03/2010,150.8,154.98,150.8,153.74,5596500,72517750
16/03/2010,154,157.4,154,157.13,5047500,70932500
17/03/2010,158,158.96,155.65,156.05,6755500,66470000
18/03/2010,156.18,157.05,154.72,156.17,4354500,61098000
19/03/2010,155.8,157.36,155.3,156.93,3912500,59011250
22/03/2010,154.56,156.46,151.48,151.9,6611500,46907250
23/03/2010,152.96,153.36,147,147.67,9209500,31169500
25/03/2010,147.2,147.2,142.7,145.01,9312000,21148000
26/03/2010,145.58,148.9,145.22,148.2,11397500,82148250
29/03/2010,149.53,149.65,144.83,145.37,9984500,102497250
30/03/2010,146,148.96,145.79,147.93,9656500,103542750
31/03/2010,148.82,150.6,147.62,149.13,7286500,106585750
01/04/2010,149.94,152.4,149.33,152.11,5618500,108625750
05/04/2010,153.05,154.94,150,154.14,5408500,105242750
06/04/2010,154.58,154.58,152.01,152.83,3499500,103292000
07/04/2010,153,156.2,153,155.66,7158000,104741250
08/04/2010,156,156,151.46,152.15,4578500,102752250
09/04/2010,152.9,158.94,152.9,158.07,8714000,103912500
12/04/2010,157.94,157.96,154.63,155.42,6823500,101286000
13/04/2010,154.8,155.6,152.1,154.94,9214000,85875500
15/04/2010,155.8,158.75,154.43,155.07,7369000,79045750
16/04/2010,154.6,157.73,154.6,156.88,5037500,77898250
19/04/2010,155.2,155.8,152.65,155.06,5112500,74579000
20/04/2010,155.4,159.62,155.24,158.43,5973500,72156500
21/04/2010,159.4,162.34,158.4,161.73,7451000,72993750
22/04/2010,160.8,170.77,160.58,167.3,14068500,72564500
23/04/2010,167.53,169.28,165.43,168.58,7304500,69734000
26/04/2010,170.56,171.95,169.06,170.1,4995500,63244250
27/04/2010,169.3,170.94,168.62,169.33,6467000,51612000
28/04/2010,167.43,168.59,163.78,164.4,5844500,40379250
29/04/2010,164.74,169.86,164.2,168.53,6062000,29830750
30/04/2010,170,175.36,169.42,173.84,8309000,53010250
03/05/2010,173,175.77,169.53,171.15,7209500,52415250
04/05/2010,172,173.74,167.76,168.44,6925000,52083750
05/05/2010,166.5,168.6,163.3,167.46,7962500,52113500
06/05/2010,166.8,167.19,161.6,163.11,9229500,47719000
07/05/2010,160,160.67,152.28,153.22,8132000,51573750
10/05/2010,155.4,163.5,155.4,162.89,7877000,51969000
11/05/2010,162.54,163.55,158.6,159.8,7626500,49015250
12/05/2010,160.2,162.72,158.23,161.03,6974000,49291500
13/05/2010,162.4,167.18,162.2,165.82,8121000,49720750
14/05/2010,165.08,166.45,162,162.84,5824500,48756000
17/05/2010,160.67,160.67,155.3,158.39,7606500,50490000
18/05/2010,158,158,153.5,154.73,8110500,54446750
19/05/2010,152.5,152.93,142.02,143.42,10592500,57676750
20/05/2010,144.2,146.74,139.5,142.65,11010500,52955000
21/05/2010,138.5,143.45,135.62,142.61,11884000,54166250
24/05/2010,145.73,147.9,140.42,141.42,8793500,43779250
25/05/2010,139.26,139.26,134.28,134.93,8148500,35734000
26/05/2010,137,142.72,136.08,142.03,7524000,29401500
27/05/2010,142.6,148.47,140.97,148.36,8279500,16226500
28/05/2010,152.4,154.56,148.8,149.96,9415500,46295250
31/05/2010,149.96,152.98,148.2,151.07,7284000,46733000
01/06/2010,150.6,151.78,144.43,145.18,8459000,49423250
02/06/2010,146.8,150.1,145.23,149.35,9190500,48836750
03/06/2010,151.6,154.34,151.54,153.09,6259000,46635250
04/06/2010,152.8,154.98,151.04,154.06,5923000,46673500
07/06/2010,150,150,146.73,147.95,6909500,46456750
08/06/2010,148.01,151.34,146.1,147.02,9499500,45972250
09/06/2010,147.28,148.96,144.84,146.13,11679000,48139750
10/06/2010,146.36,152.5,146.22,151.95,9133500,49253250
11/06/2010,153.6,154.2,151.25,152.62,8005500,45551500
14/06/2010,153.68,154.2,151.3,152.58,6028500,46966750
15/06/2010,152.9,153.94,150.15,152.43,6941500,43163000
16/06/2010,154.4,157.66,153.4,156.05,9549500,42338500
17/06/2010,156.64,161.08,155.64,160.48,9601500,41225000
18/06/2010,160.65,162.46,158.53,160.2,8587500,36269500
21/06/2010,161.62,164.36,161.4,161.88,6311500,32474250
22/06/2010,162.12,162.12,158.62,159.54,6521500,27166000
23/06/2010,159,161.29,157.62,158.39,6743500,19541500
24/06/2010,158.7,159.54,156.42,157,4609500,8929250
25/06/2010,156.9,158.7,154.06,154.72,8847500,37550000
28/06/2010,154.25,158.95,154.25,158.29,6018000,37077500
29/06/2010,157.2,157.8,153.53,154.47,6996000,36842500
30/06/2010,154,157.14,152.13,156.54,8575000,39892500
01/07/2010,155.54,155.54,152.59,153.34,5951500,41135000
02/07/2010,154.14,155.64,153.4,153.92,6203500,40895000
05/07/2010,153.12,156.75,152.63,153.67,6437500,43212500
06/07/2010,153.6,155.38,153.03,154.63,6230500,43727500
07/07/2010,154.02,154.42,150.46,150.91,6616500,44417500
08/07/2010,152.48,153.79,151.5,151.81,5102000,43927500
09/07/2010,152.61,155.09,152.46,154.56,7946500,42197500
12/07/2010,155.38,158.73,155.24,158.19,9317000,42620000
13/07/2010,158.7,161.5,157.83,161.03,7018500,43007500
14/07/2010,162.6,163.18,159.67,160.39,7341500,41395000
15/07/2010,160,162.63,158.82,162.19,8368000,42955000
16/07/2010,162.22,166.5,162,165.98,10775000,43570000
19/07/2010,164.4,167.11,164.12,165.56,7315500,43190000
20/07/2010,165.9,166.68,162.51,163.08,5433500,40630000
21/07/2010,163.78,165.58,163.74,164.85,5680000,42272500
22/07/2010,164.1,168.36,163.48,167.76,9339500,38787500
23/07/2010,168.65,169.33,166.56,167.44,9053000,34697500
26/07/2010,167.2,167.96,163.47,164.04,8229000,26605000
27/07/2010,164.4,169.37,164.4,168.79,8378000,26112500
28/07/2010,169,171.16,168.4,170.47,8764500,21175000
29/07/2010,170.4,173.6,169.05,173.4,7660000,11417500
30/07/2010,169.62,169.62,166.77,167.27,5603500,38157500
02/08/2010,168.8,170.52,166.86,167.7,5063500,41040000
03/08/2010,168.4,168.6,166.01,166.58,5451000,43090000
04/08/2010,165.4,167.28,165.04,166.81,4889000,44385000
05/08/2010,166.1,170.68,166.1,169.66,8371000,44842500
06/08/2010,169.98,177.85,169.26,176.22,18608500,50510000
09/08/2010,176.6,181.87,176.6,181.58,12818000,57445000
10/08/2010,182.41,193.96,178.02,192,45942000,68252500
11/08/2010,192.85,203.8,192.42,200.31,39850500,72562500
12/08/2010,198.02,206.36,198.02,204.81,21463500,75760000
13/08/2010,205,205.58,201.61,202.88,12553000,72107500
16/08/2010,203.1,204.36,199.02,201.1,10106000,67810000
17/08/2010,202.02,204.08,199.88,201.73,10984000,66130000
18/08/2010,202.98,211.68,202.58,209.74,23754500,65350000
19/08/2010,209.88,209.88,206.12,207.46,12330000,57785000
20/08/2010,206.6,207.6,203.27,203.82,10428500,56782500
23/08/2010,205.02,205.6,201.58,203.64,8172000,48952500
24/08/2010,203.6,204.36,201.82,202.81,7680000,42927500
25/08/2010,202.04,203,197.02,198.93,11908500,29792500
26/08/2010,199.1,203.71,197.2,199.47,12500500,17145000
27/08/2010,200.8,203.28,198.36,198.99,10127500,66375000
